credit_score,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,geography_germany,geography_spain,gender_male,low_engagement,inactive_with_products,activity_score,low_balance_ratio,high_salary_low_balance,poor_credit_for_age,stagnant_relationship,dormant_client,products_per_year,high_churn_risk,disengaged_client,young_inactive,senior_inactive,valuable_but_disengaged,value_engagement_ratio,age_tenure_interaction,balance_activity_interaction,salary_products_interaction,tenure_squared,age_cubed
617,41,7,0.0,2,0,1,14496.67,0,0.0,0.0,1.0,0,0,1.5,1,0,0,0,0,0.28169014084507044,0,0,0,0,0,9.06041875,287,0.0,28993.34,49,68921
567,39,5,0.0,2,0,0,168521.72,0,0.0,0.0,1.0,0,1,0.5,1,1,1,0,0,0.3921568627450981,0,1,0,0,0,280.8695333333333,195,0.0,337043.44,25,59319
682,64,9,0.0,2,1,1,103318.44,0,0.0,1.0,0.0,0,0,2.5,1,0,0,0,0,0.21978021978021978,0,0,0,0,0,39.73786153846154,576,0.0,206636.88,81,262144
684,35,6,135871.5,1,1,1,87219.41,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.1639344262295082,0,0,0,0,0,94.93230212765958,210,305710.875,87219.41,36,42875
447,41,3,0.0,4,1,1,197490.39,1,0.0,0.0,1.0,0,0,3.0,1,1,1,0,0,1.2903225806451613,0,0,0,0,0,63.70657741935484,123,0.0,789961.56,9,68921
625,49,4,128504.76,1,1,0,126812.63,1,1.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.24390243902439027,0,0,0,0,1,189.1239925925926,196,160630.94999999998,126812.63,16,117649
585,36,7,0.0,2,1,0,94283.09,0,0.0,0.0,1.0,0,1,1.5,1,0,1,0,1,0.28169014084507044,0,0,0,0,0,58.926931249999996,252,0.0,188566.18,49,46656
516,42,8,56228.25,1,1,0,46857.52,0,0.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.1234567901234568,1,0,0,0,0,76.35982962962962,336,70285.3125,46857.52,64,74088
732,45,6,98792.4,1,1,0,81491.7,1,1.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.1639344262295082,0,0,0,0,0,133.54377777777776,270,123490.5,81491.7,36,91125
628,40,5,181768.32,2,1,1,129107.97,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.3921568627450981,0,0,0,0,0,119.56780384615386,200,454420.80000000005,258215.94,25,64000
682,48,3,101198.01,1,1,1,49732.9,0,0.0,1.0,0.0,0,0,2.25,0,0,0,1,0,0.3225806451612903,0,0,0,0,0,64.22591914893617,144,227695.5225,49732.9,9,110592
746,25,9,0.0,2,0,1,88728.47,0,0.0,0.0,1.0,0,0,1.5,1,0,0,0,0,0.21978021978021978,0,0,0,0,0,55.45529375,225,0.0,177456.94,81,15625
655,60,3,0.0,2,1,1,86981.45,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.6451612903225806,0,0,0,0,0,33.454403846153845,180,0.0,173962.9,9,216000
644,39,9,0.0,1,1,0,3740.93,0,0.0,0.0,0.0,1,0,1.25,1,0,0,1,1,0.10989010989010989,1,0,0,0,0,2.771059259259259,351,0.0,3740.93,81,59319
778,34,5,139064.06,2,0,0,67949.32,0,0.0,0.0,1.0,0,1,0.5,0,0,0,0,0,0.3921568627450981,0,1,0,0,0,345.02230000000003,170,69532.03,135898.64,25,39304
617,35,2,104508.1,1,1,1,147636.46,0,0.0,0.0,0.0,0,0,2.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,107.29555744680852,70,235143.225,147636.46,4,42875
660,35,9,113948.58,1,1,0,188891.96,1,1.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.10989010989010989,0,0,0,0,0,224.32632592592591,315,142435.725,188891.96,81,42875
537,47,10,0.0,2,0,1,25482.62,0,0.0,0.0,1.0,0,0,1.5,1,0,1,0,0,0.19801980198019803,0,0,0,0,0,15.9266375,470,0.0,50965.24,100,103823
554,39,10,0.0,2,1,1,18391.93,0,0.0,0.0,0.0,0,0,2.5,1,0,1,0,0,0.19801980198019803,0,0,0,0,0,7.073819230769231,390,0.0,36783.86,100,59319
806,31,9,0.0,2,0,1,140168.36,0,0.0,0.0,1.0,0,0,1.5,1,0,0,0,0,0.21978021978021978,0,0,0,0,0,87.60522499999999,279,0.0,280336.72,81,29791
611,37,1,117524.72,2,0,1,161064.29,0,1.0,0.0,1.0,0,0,1.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,174.11813125,37,176287.08000000002,322128.58,1,50653
665,37,5,160389.82,1,0,1,183542.08,0,0.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,254.7643703703704,185,200487.27500000002,183542.08,25,50653
648,37,7,0.0,2,1,0,194238.92,0,0.0,0.0,0.0,0,1,1.5,1,1,0,0,1,0.28169014084507044,0,0,0,0,0,121.399325,259,0.0,388477.84,49,50653
692,27,1,125547.53,1,0,0,7900.46,0,0.0,0.0,1.0,1,0,0.25,0,0,0,0,0,0.9090909090909091,0,0,1,0,0,381.2799714285714,27,31386.8825,7900.46,1,19683
507,46,6,92783.68,1,1,1,51424.29,0,0.0,1.0,1.0,0,0,2.25,0,0,1,1,0,0.1639344262295082,0,0,0,0,0,61.36509361702128,276,208763.27999999997,51424.29,36,97336
696,49,5,97036.22,2,1,0,152450.84,1,1.0,0.0,1.0,0,1,1.5,0,1,0,0,1,0.3921568627450981,0,0,0,0,0,155.9294125,245,145554.33000000002,304901.68,25,117649
681,34,3,0.0,2,0,0,55816.2,0,0.0,0.0,1.0,0,1,0.5,1,0,0,0,0,0.6451612903225806,0,1,0,0,0,93.027,102,0.0,111632.4,9,39304
687,26,6,0.0,2,1,1,32909.13,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.3278688524590164,0,0,0,0,0,12.657357692307691,156,0.0,65818.26,36,17576
641,40,5,102145.13,1,1,1,100637.07,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,86.29029787234043,200,229826.5425,100637.07,25,64000
507,33,1,113452.66,1,0,0,142911.99,0,0.0,0.0,0.0,1,0,0.25,0,0,1,0,0,0.9090909090909091,0,0,0,0,0,732.4704285714286,33,28363.165,142911.99,1,35937
688,46,8,155681.72,1,1,0,26287.21,0,0.0,1.0,0.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,0,0,0,134.7918,368,194602.15,26287.21,64,97336
535,38,8,127475.24,1,0,0,60775.76,1,1.0,0.0,1.0,1,0,0.25,0,0,1,1,0,0.1234567901234568,0,1,0,0,0,537.86,304,31868.81,60775.76,64,54872
701,41,10,0.0,2,1,1,146257.77,0,0.0,0.0,1.0,0,0,2.5,1,0,0,0,0,0.19801980198019803,0,0,0,0,0,56.25298846153846,410,0.0,292515.54,100,68921
488,43,10,112751.13,1,1,1,28332.0,0,0.0,0.0,1.0,0,0,2.25,0,0,1,1,0,0.09900990099009901,0,0,0,0,0,60.03537446808511,430,253690.0425,28332.0,100,79507
539,29,4,0.0,2,1,1,100919.19,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.48780487804878053,0,0,0,0,0,38.81507307692308,116,0.0,201838.38,16,24389
674,45,7,144889.18,1,1,1,102591.9,1,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,105.31109787234043,315,326000.65499999997,102591.9,49,91125
538,40,8,0.0,2,1,1,25554.4,0,0.0,1.0,1.0,0,0,2.5,1,0,1,0,0,0.2469135802469136,0,0,0,0,0,9.828615384615386,320,0.0,51108.8,64,64000
829,22,7,150126.44,1,1,0,152107.93,1,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.14084507042253522,0,0,1,0,1,223.8773111111111,154,187658.05,152107.93,49,10648
768,54,8,69712.74,1,1,1,69381.05,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,59.18884680851064,432,156853.665,69381.05,64,157464
585,44,4,0.0,2,0,1,101728.46,0,0.0,1.0,0.0,0,0,1.5,1,0,1,0,0,0.48780487804878053,0,0,0,0,0,63.580287500000004,176,0.0,203456.92,16,85184
581,31,3,0.0,2,0,0,89040.61,0,0.0,0.0,1.0,0,1,0.5,1,0,1,0,0,0.6451612903225806,0,1,0,0,0,148.40101666666666,93,0.0,178081.22,9,29791
682,35,2,117438.92,2,1,1,16910.98,0,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,0.9523809523809523,0,0,0,0,0,51.67303846153846,70,293597.3,33821.96,4,42875
653,38,8,119315.75,1,1,0,150468.35,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,0,0,0,199.84007407407407,304,149144.6875,150468.35,64,54872
712,30,3,89571.59,1,1,1,177613.19,0,0.0,0.0,0.0,0,0,2.25,0,1,0,1,0,0.3225806451612903,0,0,0,0,0,113.6956510638298,90,201536.07749999998,177613.19,9,27000
620,34,8,102251.57,1,1,0,120672.09,0,1.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,0,0,0,165.12863703703704,272,127814.46250000001,120672.09,64,39304
709,42,9,118546.71,1,0,1,77142.85,0,0.0,0.0,1.0,0,0,1.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,144.95522962962963,378,148183.3875,77142.85,81,74088
832,61,2,0.0,1,0,1,127804.66,1,0.0,0.0,1.0,0,0,1.25,1,0,0,0,0,0.47619047619047616,0,0,0,0,0,94.67011851851852,122,0.0,127804.66,4,226981
635,38,0,103257.14,1,0,0,158344.63,0,0.0,1.0,1.0,1,0,0.25,0,0,0,0,0,10.0,0,0,0,0,0,747.4336285714286,0,25814.285,158344.63,0,54872
749,43,1,124209.02,1,1,1,167179.48,0,0.0,1.0,0.0,0,0,2.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,123.99510638297872,43,279470.295,167179.48,1,79507
629,32,3,0.0,2,1,1,15404.64,0,0.0,1.0,1.0,0,0,2.5,1,0,0,0,0,0.6451612903225806,0,0,0,0,0,5.924861538461538,96,0.0,30809.28,9,32768
836,41,7,150302.84,1,1,1,156036.19,0,0.0,1.0,0.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,130.3570340425532,287,338181.39,156036.19,49,68921
542,34,8,108653.93,1,0,1,144725.14,0,0.0,1.0,1.0,0,0,1.25,0,0,1,1,0,0.1234567901234568,0,0,0,0,0,187.6882,272,135817.41249999998,144725.14,64,39304
645,45,8,85325.93,1,0,0,22558.74,0,0.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.1234567901234568,1,1,0,0,0,308.2419142857143,360,21331.4825,22558.74,64,91125
844,29,8,0.0,2,0,0,147342.03,0,0.0,0.0,0.0,0,1,0.5,1,0,0,0,0,0.2469135802469136,0,1,1,0,0,245.57005,232,0.0,294684.06,64,24389
747,37,9,135776.36,3,1,0,85470.45,1,1.0,0.0,1.0,0,1,1.75,0,0,0,0,1,0.32967032967032966,0,0,0,0,0,119.59287027027027,333,237608.62999999998,256411.34999999998,81,50653
645,40,6,131411.24,1,1,1,194656.11,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.1639344262295082,0,0,0,0,0,138.75206382978723,240,295675.29,194656.11,36,64000
752,36,6,0.0,2,1,1,48505.1,0,0.0,1.0,0.0,0,0,2.5,1,0,0,0,0,0.3278688524590164,0,0,0,0,0,18.655807692307693,216,0.0,97010.2,36,46656
760,41,6,0.0,2,0,0,101491.23,0,0.0,1.0,0.0,0,1,0.5,1,0,0,0,0,0.3278688524590164,0,1,0,0,0,169.15205,246,0.0,202982.46,36,68921
714,45,9,106431.97,2,1,1,164117.69,0,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,0.21978021978021978,0,0,0,0,0,104.05756153846156,405,266079.925,328235.38,81,91125
717,50,9,90305.76,1,1,1,124626.57,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,91.46056595744682,450,203187.96,124626.57,81,125000
645,28,7,117466.03,2,1,1,34490.06,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.28169014084507044,0,0,0,0,0,58.444649999999996,196,293665.075,68980.12,49,21952
681,32,3,148884.47,2,1,1,90967.37,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.6451612903225806,0,0,0,0,0,92.25070769230769,96,372211.175,181934.74,9,32768
681,44,4,91115.76,2,0,0,24208.84,1,1.0,0.0,0.0,0,1,0.5,0,0,0,0,0,0.48780487804878053,0,1,0,0,0,192.20766666666665,176,45557.88,48417.68,16,85184
679,37,8,77373.87,2,0,1,174873.09,0,1.0,0.0,0.0,0,0,1.5,0,1,0,0,0,0.2469135802469136,0,0,0,0,0,157.65435,296,116060.805,349746.18,64,50653
528,23,7,104744.89,1,1,0,170262.97,0,0.0,1.0,1.0,1,0,1.25,0,0,0,1,1,0.14084507042253522,0,0,1,0,0,203.7095259259259,161,130931.1125,170262.97,49,12167
710,31,3,0.0,2,1,1,112289.06,0,0.0,0.0,0.0,0,0,2.5,1,0,0,0,0,0.6451612903225806,0,0,0,0,0,43.1881,93,0.0,224578.12,9,29791
733,39,5,91538.51,1,1,1,93783.0,0,1.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,78.8602170212766,195,205961.6475,93783.0,25,59319
724,32,6,0.0,2,1,1,150026.79,0,0.0,0.0,0.0,0,0,2.5,1,1,0,0,0,0.3278688524590164,0,0,0,0,0,57.70261153846154,192,0.0,300053.58,36,32768
726,34,0,185734.75,1,1,1,102036.82,0,0.0,0.0,0.0,0,0,2.25,0,0,0,0,0,10.0,0,0,0,0,0,122.45598723404255,0,417903.1875,102036.82,0,39304
520,30,3,143396.54,2,1,1,898.51,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.6451612903225806,0,0,0,0,0,55.49809615384616,90,358491.35000000003,1797.02,9,27000
556,40,5,125909.85,1,1,1,95124.4,0,0.0,0.0,1.0,0,0,2.25,0,0,1,1,0,0.19607843137254904,0,0,0,0,0,94.05712765957446,200,283297.16250000003,95124.4,25,64000
579,45,2,0.0,2,0,0,11514.39,0,0.0,0.0,0.0,0,1,0.5,1,0,1,0,0,0.9523809523809523,0,1,0,0,0,19.190649999999998,90,0.0,23028.78,4,91125
674,36,2,154525.7,1,0,1,27468.72,0,0.0,0.0,1.0,0,0,1.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,134.81068148148148,72,193157.125,27468.72,4,46656
570,29,0,0.0,1,1,0,37092.43,0,0.0,0.0,0.0,1,0,1.25,1,0,0,0,1,10.0,1,0,1,0,0,27.475874074074074,0,0.0,37092.43,0,24389
631,51,8,100654.8,1,1,0,171587.9,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,0,0,0,201.66125925925928,408,125818.5,171587.9,64,132651
623,44,1,83325.77,1,0,1,80828.78,0,0.0,1.0,1.0,0,0,1.25,0,0,0,0,0,0.9090909090909091,0,0,0,0,0,121.59596296296296,44,104157.21250000001,80828.78,1,85184
665,35,8,110934.54,1,1,0,169287.99,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,0,0,0,207.5722444444444,280,138668.175,169287.99,64,42875
523,36,8,113680.54,1,0,0,13197.44,0,0.0,1.0,0.0,1,0,0.25,0,0,1,1,0,0.1234567901234568,0,1,0,0,0,362.5085142857143,288,28420.135,13197.44,64,46656
706,31,1,117020.08,2,1,0,54439.53,0,1.0,0.0,1.0,0,1,1.5,0,0,0,0,1,1.8181818181818181,0,0,0,0,0,107.16225624999998,31,175530.12,108879.06,1,29791
619,49,9,145359.99,1,1,0,38186.85,0,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.10989010989010989,0,0,0,0,0,135.9606222222222,441,181699.9875,38186.85,81,117649
593,39,8,151391.68,1,1,0,27274.6,1,1.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.1234567901234568,0,0,0,0,0,132.3453925925926,312,189239.59999999998,27274.6,64,59319
608,66,8,123935.35,1,1,1,65758.19,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,80.72065531914895,528,278854.53750000003,65758.19,64,287496
526,36,0,0.0,2,1,0,97767.63,0,0.0,0.0,0.0,0,1,1.5,1,0,1,0,1,20.0,0,0,0,0,0,61.104768750000005,0,0.0,195535.26,0,46656
684,40,2,70291.02,1,1,1,115468.84,1,0.0,1.0,1.0,0,0,2.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,79.0467489361702,80,158154.795,115468.84,4,64000
604,42,10,166031.45,1,1,0,98293.14,0,1.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.09900990099009901,0,0,0,0,0,195.79599259259263,420,207539.3125,98293.14,100,74088
636,36,6,96643.32,1,0,0,182059.28,0,1.0,0.0,1.0,1,0,0.25,0,1,0,1,0,0.1639344262295082,1,1,0,0,0,796.2931428571428,216,24160.83,182059.28,36,46656
669,33,8,0.0,2,0,1,128538.05,0,0.0,1.0,0.0,0,0,1.5,1,0,0,0,0,0.2469135802469136,0,0,0,0,0,80.33628125,264,0.0,257076.1,64,35937
624,71,7,0.0,2,1,1,108841.83,0,0.0,0.0,1.0,0,0,2.5,1,0,0,0,0,0.28169014084507044,0,0,0,0,0,41.862242307692306,497,0.0,217683.66,49,357911
631,29,2,0.0,2,1,1,18581.84,0,0.0,0.0,1.0,0,0,2.5,1,0,0,0,0,0.9523809523809523,0,0,0,0,0,7.146861538461539,58,0.0,37163.68,4,24389
753,48,4,0.0,2,0,1,146821.42,0,0.0,0.0,1.0,0,0,1.5,1,0,0,0,0,0.48780487804878053,0,0,0,0,0,91.76338750000001,192,0.0,293642.84,16,110592
588,40,5,0.0,2,0,0,100727.68,0,0.0,0.0,1.0,0,1,0.5,1,0,1,0,0,0.3921568627450981,0,1,0,0,0,167.87946666666664,200,0.0,201455.36,25,64000
729,26,4,97268.1,2,1,0,39356.38,0,1.0,0.0,1.0,0,1,1.5,0,0,0,0,1,0.48780487804878053,0,0,1,0,0,85.39030000000001,104,145902.15000000002,78712.76,16,17576
602,42,10,0.0,2,0,0,169921.11,1,0.0,0.0,0.0,0,1,0.5,1,1,0,0,0,0.19801980198019803,0,1,0,0,0,283.20185,420,0.0,339842.22,100,74088
689,55,1,76296.81,1,1,0,42364.75,1,1.0,0.0,0.0,1,0,1.25,0,0,0,0,1,0.9090909090909091,1,0,0,0,0,87.89745185185186,55,95371.0125,42364.75,1,166375
486,27,7,0.0,2,1,0,28823.04,0,0.0,1.0,1.0,0,1,1.5,1,0,0,0,1,0.28169014084507044,0,0,1,0,0,18.014400000000002,189,0.0,57646.08,49,19683
809,42,6,64497.94,3,0,1,182436.81,1,1.0,0.0,0.0,0,0,1.75,0,1,0,0,0,0.49180327868852464,0,0,0,0,0,133.47824324324324,252,112871.395,547310.4299999999,36,74088
562,38,5,0.0,1,1,0,115700.2,0,0.0,0.0,1.0,1,0,1.25,1,0,1,1,1,0.19607843137254904,1,0,0,0,0,85.70385185185185,190,0.0,115700.2,25,54872
763,32,8,0.0,2,1,0,16725.53,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.2469135802469136,0,0,0,0,0,10.453456249999999,256,0.0,33451.06,64,32768
669,57,5,0.0,2,1,1,56875.76,0,0.0,0.0,1.0,0,0,2.5,1,0,0,0,0,0.3921568627450981,0,0,0,0,0,21.87529230769231,285,0.0,113751.52,25,185193
709,39,8,0.0,2,1,0,56214.09,0,0.0,0.0,1.0,0,1,1.5,1,0,0,0,1,0.2469135802469136,0,0,0,0,0,35.13380625,312,0.0,112428.18,64,59319
554,45,4,0.0,2,1,1,193412.05,0,0.0,1.0,0.0,0,0,2.5,1,1,1,0,0,0.48780487804878053,0,0,0,0,0,74.38924999999999,180,0.0,386824.1,16,91125
699,37,10,0.0,2,0,0,83263.04,0,0.0,0.0,1.0,0,1,0.5,1,0,0,0,0,0.19801980198019803,0,1,0,0,0,138.77173333333332,370,0.0,166526.08,100,50653
732,54,0,134249.7,1,0,1,13404.4,0,0.0,1.0,1.0,0,0,1.25,0,0,0,0,0,10.0,0,0,0,0,0,109.37340740740741,0,167812.125,13404.4,0,157464
625,45,3,0.0,1,1,1,184474.15,1,0.0,0.0,0.0,0,0,2.25,1,1,0,1,0,0.3225806451612903,0,0,0,0,0,78.49963829787234,135,0.0,184474.15,9,91125
599,30,9,105443.68,1,1,1,121124.53,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,96.41200425531915,270,237248.27999999997,121124.53,81,27000
584,50,1,0.0,1,0,1,152567.75,1,0.0,1.0,0.0,0,0,1.25,1,1,1,0,0,0.9090909090909091,0,0,0,0,0,113.01314814814815,50,0.0,152567.75,1,125000
499,35,10,0.0,2,1,0,10722.54,0,0.0,0.0,1.0,0,1,1.5,1,0,1,0,1,0.19801980198019803,0,0,0,0,0,6.7015875000000005,350,0.0,21445.08,100,42875
526,38,2,0.0,2,0,0,58010.98,0,0.0,1.0,1.0,0,1,0.5,1,0,1,0,0,0.9523809523809523,0,1,0,0,0,96.68496666666667,76,0.0,116021.96,4,54872
625,35,5,86147.46,2,1,0,163440.8,1,1.0,0.0,0.0,0,1,1.5,0,1,0,0,1,0.3921568627450981,0,0,0,0,0,155.9926625,175,129221.19,326881.6,25,42875
537,38,1,96939.06,1,1,1,102606.92,0,0.0,1.0,0.0,0,0,2.25,0,0,1,0,0,0.9090909090909091,0,0,0,0,0,84.9131829787234,38,218112.885,102606.92,1,54872
696,47,7,106758.6,1,1,1,80591.18,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,79.72331063829787,329,240206.85,80591.18,49,103823
679,33,9,112528.65,2,1,0,177362.45,0,0.0,0.0,0.0,0,1,1.5,0,0,0,0,1,0.21978021978021978,0,0,0,0,0,181.18193749999998,297,168792.97499999998,354724.9,81,35937
684,60,2,116563.58,1,1,0,120257.7,1,0.0,0.0,1.0,1,0,1.25,0,0,0,0,1,0.47619047619047616,0,0,0,0,0,175.42317037037037,120,145704.475,120257.7,4,216000
850,32,4,0.0,1,1,1,180622.02,0,0.0,0.0,1.0,0,0,2.25,1,1,0,1,0,0.24390243902439027,0,0,0,0,0,76.86043404255318,128,0.0,180622.02,16,32768
495,42,7,0.0,2,0,0,130404.53,0,0.0,1.0,0.0,0,1,0.5,1,0,1,0,0,0.28169014084507044,0,1,0,0,0,217.34088333333332,294,0.0,260809.06,49,74088
537,38,6,141786.78,1,0,1,147797.54,0,0.0,1.0,0.0,0,0,1.25,0,0,1,1,0,0.1639344262295082,0,0,0,0,0,214.5069037037037,228,177233.475,147797.54,36,54872
850,41,3,136416.82,1,0,1,57844.26,0,0.0,0.0,1.0,0,0,1.25,0,0,0,1,0,0.3225806451612903,0,0,0,0,0,143.8970962962963,123,170521.02500000002,57844.26,9,68921
513,30,5,0.0,2,1,0,162523.66,0,0.0,0.0,1.0,0,1,1.5,1,1,0,0,1,0.3921568627450981,0,0,0,0,0,101.5772875,150,0.0,325047.32,25,27000
618,40,1,133245.52,2,1,1,54495.82,0,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,72.2082076923077,40,333113.8,108991.64,1,64000
802,41,4,90757.64,2,0,1,169183.66,0,1.0,0.0,0.0,0,0,1.5,0,1,0,0,0,0.48780487804878053,0,0,0,0,0,162.4633125,164,136136.46,338367.32,16,68921
547,43,1,92350.36,1,0,1,80262.91,0,0.0,0.0,1.0,0,0,1.25,0,0,1,0,0,0.9090909090909091,0,0,0,0,0,127.8616814814815,43,115437.95,80262.91,1,79507
613,69,9,78778.49,1,0,1,8751.59,0,1.0,0.0,1.0,0,0,1.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,64.8370962962963,621,98473.1125,8751.59,81,328509
592,34,6,102143.93,2,1,1,102628.98,0,1.0,0.0,0.0,0,0,2.5,0,0,1,0,0,0.3278688524590164,0,0,0,0,0,78.75881153846153,204,255359.82499999998,205257.96,36,39304
546,29,5,0.0,1,1,1,94823.95,0,0.0,0.0,1.0,0,0,2.25,1,0,0,1,0,0.19607843137254904,0,0,0,0,0,40.3506170212766,145,0.0,94823.95,25,24389
721,37,4,98459.6,1,0,0,90821.66,0,1.0,0.0,1.0,1,0,0.25,0,0,0,1,0,0.24390243902439027,0,1,0,0,0,540.8036000000001,148,24614.9,90821.66,16,50653
671,47,7,114603.76,2,1,0,153194.32,1,1.0,0.0,0.0,0,1,1.5,0,0,0,0,1,0.28169014084507044,0,0,0,0,0,167.37380000000002,329,171905.63999999998,306388.64,49,103823
624,35,2,0.0,2,1,0,87310.59,0,0.0,1.0,1.0,0,1,1.5,1,0,0,0,1,0.9523809523809523,0,0,0,0,0,54.56911875,70,0.0,174621.18,4,42875
751,51,7,148074.79,1,1,0,146411.41,1,1.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.14084507042253522,0,0,0,0,1,218.13792592592594,357,185093.48750000002,146411.41,49,132651
636,36,1,0.0,3,1,1,74048.1,1,0.0,1.0,1.0,0,0,2.75,1,0,0,0,0,2.727272727272727,0,0,0,0,0,25.981789473684213,36,0.0,222144.30000000002,1,46656
607,62,8,108004.64,1,1,1,23386.77,1,0.0,1.0,0.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,55.911238297872345,496,243010.44,23386.77,64,238328
509,29,0,107712.57,2,1,1,92898.17,0,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,20.0,0,0,0,0,0,77.15797692307692,0,269281.42500000005,185796.34,0,24389
653,35,9,0.0,2,1,1,45956.05,0,0.0,1.0,1.0,0,0,2.5,1,0,0,0,0,0.21978021978021978,0,0,0,0,0,17.67540384615385,315,0.0,91912.1,81,42875
709,37,8,0.0,3,1,0,71738.56,0,0.0,1.0,0.0,0,1,1.75,1,0,0,0,1,0.3703703703703704,0,0,0,0,0,38.7776,296,0.0,215215.68,64,50653
559,32,9,145303.52,1,1,0,103560.98,0,0.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.10989010989010989,0,0,0,0,1,184.3440740740741,288,181629.4,103560.98,81,32768
684,37,4,138476.41,2,1,1,52367.29,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.48780487804878053,0,0,0,0,0,73.40142307692308,148,346191.025,104734.58,16,50653
635,27,8,127471.56,1,1,1,152916.05,1,0.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,119.31387659574467,216,286811.01,152916.05,64,19683
709,26,6,156551.63,1,0,1,4410.77,0,0.0,0.0,1.0,0,0,1.25,0,0,0,1,0,0.1639344262295082,0,0,0,0,0,119.2314074074074,156,195689.5375,4410.77,36,17576
656,49,9,97092.87,1,1,0,74771.22,1,1.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.10989010989010989,1,0,0,0,0,127.30673333333333,441,121366.0875,74771.22,81,117649
793,32,2,0.0,2,1,0,193817.63,1,0.0,0.0,1.0,0,1,1.5,1,1,0,0,1,0.9523809523809523,0,0,0,0,0,121.13601875,64,0.0,387635.26,4,32768
609,37,5,129312.79,1,1,1,26793.82,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,66.42834468085105,185,290953.77749999997,26793.82,25,50653
618,29,10,100315.1,2,1,1,32526.64,0,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,0.19801980198019803,0,0,0,0,0,51.09297692307692,290,250787.75,65053.28,100,24389
